,screen,pattern,filter_type,filter_width,slits_dist
985,-5.075,0.007577841839655261,Rectangular,10,4.0
986,-5.07,0.007551934903240004,Rectangular,10,4.0
987,-5.065,0.007525090824188329,Rectangular,10,4.0
988,-5.06,0.007497309642063801,Rectangular,10,4.0
989,-5.055,0.007468591110068276,Rectangular,10,4.0
990,-5.05,0.00743893728950803,Rectangular,10,4.0
991,-5.045,0.007408348418214961,Rectangular,10,4.0
992,-5.04,0.007376829897791632,Rectangular,10,4.0
993,-5.035,0.007344386751204331,Rectangular,10,4.0
994,-5.03,0.00731102412212679,Rectangular,10,4.0
995,-5.025,0.007276751216088407,Rectangular,10,4.0
996,-5.02,0.007241574503641824,Rectangular,10,4.0
997,-5.015,0.007205504451331647,Rectangular,10,4.0
998,-5.01,0.00716855118986856,Rectangular,10,4.0
999,-5.005,0.007130727329469209,Rectangular,10,4.0
1000,-5.0,0.007092045804402027,Rectangular,10,4.0
1001,-4.995,0.007052520215491859,Rectangular,10,4.0
1002,-4.99,0.007012165669443078,Rectangular,10,4.0
1003,-4.985,0.006970997615927316,Rectangular,10,4.0
1004,-4.98,0.006929034611074487,Rectangular,10,4.0
1005,-4.975,0.006886294686316587,Rectangular,10,4.0
1006,-4.97,0.006842798199356828,Rectangular,10,4.0
1007,-4.965,0.006798563812786229,Rectangular,10,4.0
1008,-4.96,0.00675361333296812,Rectangular,10,4.0
1009,-4.955,0.0067079693965026626,Rectangular,10,4.0
1010,-4.95,0.006661654399455382,Rectangular,10,4.0
1011,-4.945,0.006614692583912422,Rectangular,10,4.0
1012,-4.94,0.006567109262482794,Rectangular,10,4.0
1013,-4.935,0.0065189313926903355,Rectangular,10,4.0
1014,-4.93,0.006470185360737484,Rectangular,10,4.0
1015,-4.925,0.006420899680797101,Rectangular,10,4.0
1016,-4.92,0.006371102423354456,Rectangular,10,4.0
1017,-4.915,0.006320825663529578,Rectangular,10,4.0
1018,-4.91,0.006270098818415687,Rectangular,10,4.0
1019,-4.905,0.006218955013366205,Rectangular,10,4.0
1020,-4.9,0.006167426598719942,Rectangular,10,4.0
1021,-4.895,0.006115548333542551,Rectangular,10,4.0
1022,-4.89,0.006063356802465266,Rectangular,10,4.0
1023,-4.885,0.006010886306164583,Rectangular,10,4.0
1024,-4.88,0.0059581751144192835,Rectangular,10,4.0
1025,-4.875,0.005905261990896387,Rectangular,10,4.0
1026,-4.87,0.0058521864564994594,Rectangular,10,4.0
1027,-4.865,0.005798990416367637,Rectangular,10,4.0
1028,-4.86,0.005745714912602044,Rectangular,10,4.0
1029,-4.855,0.005692403150831629,Rectangular,10,4.0
1030,-4.85,0.005639098831520861,Rectangular,10,4.0
1031,-4.845,0.005585848826914275,Rectangular,10,4.0
1032,-4.84,0.0055326986710773456,Rectangular,10,4.0
1033,-4.835,0.005479696939121637,Rectangular,10,4.0
1034,-4.83,0.005426893177251521,Rectangular,10,4.0
1035,-4.825,0.005374336781983014,Rectangular,10,4.0
1036,-4.82,0.0053220807971062056,Rectangular,10,4.0
1037,-4.815,0.005270179231026239,Rectangular,10,4.0
1038,-4.81,0.005218685379772856,Rectangular,10,4.0
1039,-4.805,0.005167657060350085,Rectangular,10,4.0
1040,-4.8,0.005117151158677443,Rectangular,10,4.0
1041,-4.795,0.00506722685320392,Rectangular,10,4.0
1042,-4.79,0.005017944652028786,Rectangular,10,4.0
1043,-4.785,0.004969368282756204,Rectangular,10,4.0
1044,-4.78,0.004921561816933014,Rectangular,10,4.0
1045,-4.775,0.004874589829128558,Rectangular,10,4.0
1046,-4.77,0.004828519749307809,Rectangular,10,4.0
1047,-4.765,0.004783422100341527,Rectangular,10,4.0
1048,-4.76,0.004739366201403051,Rectangular,10,4.0
1049,-4.755,0.004696425781914812,Rectangular,10,4.0
1050,-4.75,0.004654674352326165,Rectangular,10,4.0
1051,-4.745,0.004614188006665719,Rectangular,10,4.0
1052,-4.74,0.004575044694397686,Rectangular,10,4.0
1053,-4.735,0.004537324367725584,Rectangular,10,4.0
1054,-4.73,0.004501108509990785,Rectangular,10,4.0
1055,-4.725,0.004466481468942556,Rectangular,10,4.0
1056,-4.72,0.004433527994717014,Rectangular,10,4.0
1057,-4.715,0.004402335651231908,Rectangular,10,4.0
1058,-4.71,0.00437299395476898,Rectangular,10,4.0
1059,-4.705,0.004345595567844509,Rectangular,10,4.0
1060,-4.7,0.004320233772250802,Rectangular,10,4.0
1061,-4.695,0.0042970043843095695,Rectangular,10,4.0
1062,-4.69,0.004276004531605659,Rectangular,10,4.0
1063,-4.685,0.004257334753735228,Rectangular,10,4.0
1064,-4.68,0.00424109680669151,Rectangular,10,4.0
1065,-4.675,0.004227395217346878,Rectangular,10,4.0
1066,-4.67,0.004216335318536949,Rectangular,10,4.0
1067,-4.665,0.004208027124731272,Rectangular,10,4.0
1068,-4.66,0.004202580157065345,Rectangular,10,4.0
1069,-4.655,0.0042001073967109365,Rectangular,10,4.0
1070,-4.65,0.004200723284831714,Rectangular,10,4.0
1071,-4.645,0.0042045454838439906,Rectangular,10,4.0
1072,-4.64,0.004211693524477954,Rectangular,10,4.0
1073,-4.635,0.004222287353417794,Rectangular,10,4.0
1074,-4.63,0.00423645069190318,Rectangular,10,4.0
1075,-4.625,0.004254309542415828,Rectangular,10,4.0
1076,-4.62,0.0042759911356689,Rectangular,10,4.0
1077,-4.615,0.0043016249570207174,Rectangular,10,4.0
1078,-4.61,0.004331343327719118,Rectangular,10,4.0
1079,-4.605,0.004365278526779118,Rectangular,10,4.0
1080,-4.6,0.00440356716681153,Rectangular,10,4.0
1081,-4.595,0.004446347111474311,Rectangular,10,4.0
1082,-4.59,0.004493757176484092,Rectangular,10,4.0
1083,-4.585,0.0045459393208753624,Rectangular,10,4.0
1084,-4.58,0.0046030370015166374,Rectangular,10,4.0
1085,-4.575,0.004665194186747577,Rectangular,10,4.0
1086,-4.57,0.004732557578335936,Rectangular,10,4.0
1087,-4.565,0.004805276546111418,Rectangular,10,4.0
1088,-4.56,0.004883499916528874,Rectangular,10,4.0
1089,-4.555,0.004967379350042352,Rectangular,10,4.0
1090,-4.55,0.005057067642824598,Rectangular,10,4.0
1091,-4.545,0.005152719070033086,Rectangular,10,4.0
1092,-4.54,0.005254489917889685,Rectangular,10,4.0
1093,-4.535,0.005362536083898144,Rectangular,10,4.0
1094,-4.53,0.0054770158765675035,Rectangular,10,4.0
1095,-4.525,0.005598088931954527,Rectangular,10,4.0
1096,-4.52,0.0057259141421796885,Rectangular,10,4.0
1097,-4.515,0.00586065304789327,Rectangular,10,4.0
1098,-4.51,0.00600246770184239,Rectangular,10,4.0
1099,-4.505,0.006151520574382767,Rectangular,10,4.0
1100,-4.5,0.006307974637861636,Rectangular,10,4.0
1101,-4.495,0.006471993106827632,Rectangular,10,4.0
1102,-4.49,0.006643740094321882,Rectangular,10,4.0
1103,-4.485,0.006823378408799591,Rectangular,10,4.0
1104,-4.48,0.007011072821846869,Rectangular,10,4.0
1105,-4.475,0.007206987559809395,Rectangular,10,4.0
1106,-4.47,0.00741128685771858,Rectangular,10,4.0
1107,-4.465,0.007624133673191059,Rectangular,10,4.0
1108,-4.46,0.00784569108002403,Rectangular,10,4.0
1109,-4.455,0.008076121292925533,Rectangular,10,4.0
1110,-4.45,0.008315586656476862,Rectangular,10,4.0
1111,-4.445,0.008564247784483996,Rectangular,10,4.0
1112,-4.44,0.008822266343833101,Rectangular,10,4.0
1113,-4.435,0.009089799538856304,Rectangular,10,4.0
1114,-4.43,0.009367005452140946,Rectangular,10,4.0
1115,-4.425,0.009654039620431591,Rectangular,10,4.0
1116,-4.42,0.009951055970874466,Rectangular,10,4.0
1117,-4.415,0.010258208061794612,Rectangular,10,4.0
1118,-4.41,0.010575646605616586,Rectangular,10,4.0
1119,-4.405,0.010903519248948288,Rectangular,10,4.0
1120,-4.4,0.011241970120317612,Rectangular,10,4.0
1121,-4.395,0.011591145008701067,Rectangular,10,4.0
1122,-4.39,0.011951183570974343,Rectangular,10,4.0
1123,-4.385,0.012322224682071696,Rectangular,10,4.0
1124,-4.38,0.012704400982556652,Rectangular,10,4.0
1125,-4.375,0.013097845383389366,Rectangular,10,4.0
1126,-4.37,0.013502686040465981,Rectangular,10,4.0
1127,-4.365,0.01391904669600251,Rectangular,10,4.0
1128,-4.36,0.014347045909282407,Rectangular,10,4.0
1129,-4.355,0.014786801490615408,Rectangular,10,4.0
1130,-4.35,0.015238425935209311,Rectangular,10,4.0
1131,-4.345,0.015702026575591003,Rectangular,10,4.0
1132,-4.34,0.016177706007332194,Rectangular,10,4.0
1133,-4.335,0.01666556409771994,Rectangular,10,4.0
1134,-4.33,0.0171656936975316,Rectangular,10,4.0
1135,-4.325,0.017678182424565796,Rectangular,10,4.0
1136,-4.32,0.01820311450006423,Rectangular,10,4.0
1137,-4.315,0.018740567981406685,Rectangular,10,4.0
1138,-4.31,0.01929061191425316,Rectangular,10,4.0
1139,-4.305,0.019853313411656297,Rectangular,10,4.0
1140,-4.3,0.020428731393088127,Rectangular,10,4.0
1141,-4.295,0.02101692068338151,Rectangular,10,4.0
1142,-4.29,0.02161792755651491,Rectangular,10,4.0
1143,-4.285,0.022231794034522124,Rectangular,10,4.0
1144,-4.28,0.02285854811545046,Rectangular,10,4.0
1145,-4.275,0.023498216886598408,Rectangular,10,4.0
1146,-4.27,0.02415082518704748,Rectangular,10,4.0
1147,-4.265,0.024816379830819135,Rectangular,10,4.0
1148,-4.26,0.02549488262690829,Rectangular,10,4.0
1149,-4.255,0.02618633311975914,Rectangular,10,4.0
1150,-4.25,0.02689071901000634,Rectangular,10,4.0
1151,-4.245,0.02760801870687933,Rectangular,10,4.0
1152,-4.24,0.02833820379251924,Rectangular,10,4.0
1153,-4.235,0.02908123789418998,Rectangular,10,4.0
1154,-4.23,0.029837080586850355,Rectangular,10,4.0
1155,-4.225,0.030605674268331474,Rectangular,10,4.0
1156,-4.22,0.03138695485895183,Rectangular,10,4.0
1157,-4.215,0.032180851858558485,Rectangular,10,4.0
1158,-4.21,0.032987287052596834,Rectangular,10,4.0
1159,-4.205,0.03380617199200661,Rectangular,10,4.0
1160,-4.2,0.034637406698856205,Rectangular,10,4.0
1161,-4.195,0.03548087954707628,Rectangular,10,4.0
1162,-4.19,0.03633647566544728,Rectangular,10,4.0
1163,-4.185,0.03720406710332947,Rectangular,10,4.0
1164,-4.18,0.038083516273656706,Rectangular,10,4.0
1165,-4.175,0.03897467842011473,Rectangular,10,4.0
1166,-4.17,0.03987739538358164,Rectangular,10,4.0
1167,-4.165,0.04079150286182088,Rectangular,10,4.0
1168,-4.16,0.04171681787257784,Rectangular,10,4.0
1169,-4.155,0.042653156317961606,Rectangular,10,4.0
1170,-4.15,0.04360032035128468,Rectangular,10,4.0
1171,-4.145,0.044558107775178275,Rectangular,10,4.0
1172,-4.14,0.04552629738421074,Rectangular,10,4.0
1173,-4.135,0.04650466378299238,Rectangular,10,4.0
1174,-4.13,0.04749297158344849,Rectangular,10,4.0
1175,-4.125,0.048490969917013176,Rectangular,10,4.0
1176,-4.12,0.0494984049923186,Rectangular,10,4.0
1177,-4.115,0.050515006020488175,Rectangular,10,4.0
1178,-4.11,0.05154049762112848,Rectangular,10,4.0
1179,-4.105,0.05257458988469523,Rectangular,10,4.0
1180,-4.1,0.05361698342889825,Rectangular,10,4.0
1181,-4.095,0.05466737531002547,Rectangular,10,4.0
1182,-4.09,0.055725444462425,Rectangular,10,4.0
1183,-4.085,0.05679085831572084,Rectangular,10,4.0
1184,-4.08,0.057863288578393415,Rectangular,10,4.0
1185,-4.075,0.05894238220683106,Rectangular,10,4.0
1186,-4.07,0.06002778204714744,Rectangular,10,4.0
1187,-4.065,0.06111912512205839,Rectangular,10,4.0
1188,-4.06,0.06221603862282986,Rectangular,10,4.0
1189,-4.055,0.06331813380142852,Rectangular,10,4.0
1190,-4.05,0.06442501826886032,Rectangular,10,4.0
1191,-4.045,0.06553628881765709,Rectangular,10,4.0
1192,-4.04,0.06665154675912495,Rectangular,10,4.0
1193,-4.035,0.06777036322457264,Rectangular,10,4.0
1194,-4.03,0.06889231216546707,Rectangular,10,4.0
1195,-4.025,0.0700169588004831,Rectangular,10,4.0
1196,-4.02,0.07114385994258492,Rectangular,10,4.0
1197,-4.015,0.07227256372493361,Rectangular,10,4.0
1198,-4.01,0.07340261513897603,Rectangular,10,4.0
1199,-4.005,0.07453354384322511,Rectangular,10,4.0
1200,-4.0,0.07566488190406587,Rectangular,10,4.0
1201,-3.995,0.0767961520085526,Rectangular,10,4.0
1202,-3.99,0.07792686973897058,Rectangular,10,4.0
1203,-3.985,0.07905654129402087,Rectangular,10,4.0
1204,-3.98,0.08018466512430922,Rectangular,10,4.0
1205,-3.975,0.08131075055676341,Rectangular,10,4.0
1206,-3.97,0.08243428644653558,Rectangular,10,4.0
1207,-3.965,0.08355475568296762,Rectangular,10,4.0
1208,-3.96,0.0846716470307446,Rectangular,10,4.0
1209,-3.955,0.08578444376836566,Rectangular,10,4.0
1210,-3.95,0.08689261620669124,Rectangular,10,4.0
1211,-3.945,0.08799563689647026,Rectangular,10,4.0
1212,-3.94,0.08909297694639486,Rectangular,10,4.0
1213,-3.935,0.09018411312397308,Rectangular,10,4.0
1214,-3.93,0.09126850042095687,Rectangular,10,4.0
1215,-3.925,0.09234560707971375,Rectangular,10,4.0
1216,-3.92,0.09341488918402265,Rectangular,10,4.0
1217,-3.915,0.09447581483771646,Rectangular,10,4.0
1218,-3.91,0.09552784972274593,Rectangular,10,4.0
1219,-3.905,0.09657045302427845,Rectangular,10,4.0
1220,-3.9,0.09760308281907452,Rectangular,10,4.0
1221,-3.895,0.09862520758892382,Rectangular,10,4.0
1222,-3.89,0.09963629422813701,Rectangular,10,4.0
1223,-3.885,0.10063580965616495,Rectangular,10,4.0
1224,-3.88,0.10162321546662863,Rectangular,10,4.0
1225,-3.875,0.10259799138782984,Rectangular,10,4.0
1226,-3.87,0.10355961223619693,Rectangular,10,4.0
1227,-3.865,0.10450755473125961,Rectangular,10,4.0
1228,-3.86,0.10544130284771985,Rectangular,10,4.0
1229,-3.855,0.106360340044474,Rectangular,10,4.0
1230,-3.85,0.10726417028088346,Rectangular,10,4.0
1231,-3.845,0.10815228315107203,Rectangular,10,4.0
1232,-3.84,0.10902418989490842,Rectangular,10,4.0
1233,-3.835,0.1098793986264856,Rectangular,10,4.0
1234,-3.83,0.11071743630745408,Rectangular,10,4.0
1235,-3.825,0.11153782776671094,Rectangular,10,4.0
1236,-3.82,0.11234010610179758,Rectangular,10,4.0
1237,-3.815,0.11312381404914412,Rectangular,10,4.0
1238,-3.81,0.11388851783083394,Rectangular,10,4.0
1239,-3.805,0.11463377745264874,Rectangular,10,4.0
1240,-3.8,0.11535917297462699,Rectangular,10,4.0
1241,-3.795,0.11606428616337207,Rectangular,10,4.0
1242,-3.79,0.11674871749606744,Rectangular,10,4.0
1243,-3.785,0.11741208899689003,Rectangular,10,4.0
1244,-3.78,0.11805401831654494,Rectangular,10,4.0
1245,-3.775,0.11867413626717772,Rectangular,10,4.0
1246,-3.77,0.11927210190732682,Rectangular,10,4.0
1247,-3.765,0.11984757993674289,Rectangular,10,4.0
1248,-3.76,0.12040024902916582,Rectangular,10,4.0
1249,-3.755,0.1209298105667335,Rectangular,10,4.0
1250,-3.75,0.12143595959396931,Rectangular,10,4.0
1251,-3.745,0.12191843985055495,Rectangular,10,4.0
1252,-3.74,0.12237698827006101,Rectangular,10,4.0
1253,-3.735,0.12281137291088827,Rectangular,10,4.0
1254,-3.73,0.12322137380048542,Rectangular,10,4.0
1255,-3.725,0.12360678575566125,Rectangular,10,4.0
1256,-3.72,0.12396742178864606,Rectangular,10,4.0
1257,-3.715,0.12430311996877104,Rectangular,10,4.0
1258,-3.71,0.12461373106166321,Rectangular,10,4.0
1259,-3.705,0.12489913646867856,Rectangular,10,4.0
1260,-3.7,0.12515923019258482,Rectangular,10,4.0
1261,-3.695,0.12539393519061087,Rectangular,10,4.0
1262,-3.69,0.1256031756478917,Rectangular,10,4.0
1263,-3.685,0.1257869178589075,Rectangular,10,4.0
1264,-3.68,0.12594514650530705,Rectangular,10,4.0
1265,-3.675,0.12607786056635242,Rectangular,10,4.0
1266,-3.67,0.12618508897677574,Rectangular,10,4.0
1267,-3.665,0.12626688583654455,Rectangular,10,4.0
1268,-3.66,0.1263233212456331,Rectangular,10,4.0
1269,-3.655,0.12635449710471117,Rectangular,10,4.0
1270,-3.65,0.1263605326485628,Rectangular,10,4.0
1271,-3.645,0.12634157486689085,Rectangular,10,4.0
1272,-3.64,0.12629779814482,Rectangular,10,4.0
1273,-3.635,0.1262293953037231,Rectangular,10,4.0
1274,-3.63,0.12613658864386193,Rectangular,10,4.0
1275,-3.625,0.1260196267900531,Rectangular,10,4.0
1276,-3.62,0.12587877456812943,Rectangular,10,4.0
1277,-3.615,0.1257143275577476,Rectangular,10,4.0
1278,-3.61,0.12552661230459614,Rectangular,10,4.0
1279,-3.605,0.12531597800834451,Rectangular,10,4.0
1280,-3.6,0.12508280050616755,Rectangular,10,4.0
1281,-3.595,0.12482748611809434,Rectangular,10,4.0
1282,-3.59,0.124550452537023,Rectangular,10,4.0
1283,-3.585,0.1242521588054577,Rectangular,10,4.0
1284,-3.58,0.12393308379783496,Rectangular,10,4.0
1285,-3.575,0.12359374504556515,Rectangular,10,4.0
1286,-3.5700000000000003,0.12323467228517686,Rectangular,10,4.0
1287,-3.5649999999999995,0.12285642433038146,Rectangular,10,4.0
1288,-3.56,0.12245959419920206,Rectangular,10,4.0
1289,-3.555,0.1220447923629476,Rectangular,10,4.0
1290,-3.55,0.1216126630826925,Rectangular,10,4.0
1291,-3.545,0.12116386434166543,Rectangular,10,4.0
1292,-3.54,0.12069909832110808,Rectangular,10,4.0
1293,-3.535,0.12021908142338182,Rectangular,10,4.0
1294,-3.53,0.11972454919519963,Rectangular,10,4.0
1295,-3.5249999999999995,0.11921628004520109,Rectangular,10,4.0
1296,-3.52,0.11869506762760414,Rectangular,10,4.0
1297,-3.515,0.11816173110888314,Rectangular,10,4.0
1298,-3.51,0.11761712498953358,Rectangular,10,4.0
1299,-3.505,0.11706211535237612,Rectangular,10,4.0
1300,-3.5,0.11649759180702986,Rectangular,10,4.0
1301,-3.495,0.11592447701483174,Rectangular,10,4.0
1302,-3.49,0.115343717396979,Rectangular,10,4.0
1303,-3.4849999999999994,0.11475627409833537,Rectangular,10,4.0
1304,-3.4799999999999995,0.11416313412191684,Rectangular,10,4.0
1305,-3.475,0.1135653165069578,Rectangular,10,4.0
1306,-3.47,0.11296384877971227,Rectangular,10,4.0
1307,-3.465,0.1123597912240664,Rectangular,10,4.0
1308,-3.46,0.11175421333931407,Rectangular,10,4.0
1309,-3.455,0.11114821280062673,Rectangular,10,4.0
1310,-3.45,0.11054290676252172,Rectangular,10,4.0
1311,-3.4450000000000003,0.10993943445747753,Rectangular,10,4.0
1312,-3.4399999999999995,0.1093389527850303,Rectangular,10,4.0
1313,-3.435,0.10874262548787547,Rectangular,10,4.0
1314,-3.43,0.10815164548070835,Rectangular,10,4.0
1315,-3.425,0.1075672220967391,Rectangular,10,4.0
1316,-3.42,0.10699058282597733,Rectangular,10,4.0
1317,-3.415,0.10642295883056473,Rectangular,10,4.0
1318,-3.41,0.10586561477365346,Rectangular,10,4.0
1319,-3.405,0.10531981300429623,Rectangular,10,4.0
1320,-3.3999999999999995,0.10478683196539941,Rectangular,10,4.0
1321,-3.395,0.10426797026507698,Rectangular,10,4.0
1322,-3.39,0.1037645258360817,Rectangular,10,4.0
1323,-3.385,0.10327782801046102,Rectangular,10,4.0
1324,-3.38,0.10280920281486307,Rectangular,10,4.0
1325,-3.375,0.10235997551145155,Rectangular,10,4.0
1326,-3.37,0.10193149780900525,Rectangular,10,4.0
1327,-3.365,0.10152511969996614,Rectangular,10,4.0
1328,-3.3599999999999994,0.10114220630357346,Rectangular,10,4.0
1329,-3.3549999999999995,0.10078412153817852,Rectangular,10,4.0
1330,-3.35,0.1004522258017452,Rectangular,10,4.0
1331,-3.345,0.1001479019587222,Rectangular,10,4.0
1332,-3.34,0.09987251828610477,Rectangular,10,4.0
1333,-3.335,0.09962746108680273,Rectangular,10,4.0
1334,-3.33,0.09941410361367083,Rectangular,10,4.0
1335,-3.325,0.09923382087692086,Rectangular,10,4.0
1336,-3.3200000000000003,0.09908799269452456,Rectangular,10,4.0
1337,-3.3149999999999995,0.09897799660620432,Rectangular,10,4.0
1338,-3.31,0.09890519976047964,Rectangular,10,4.0
1339,-3.305,0.09887096901326549,Rectangular,10,4.0
1340,-3.3,0.09887666696733997,Rectangular,10,4.0
1341,-3.295,0.09892364782593037,Rectangular,10,4.0
1342,-3.29,0.09901326363638624,Rectangular,10,4.0
1343,-3.285,0.0991468450553459,Rectangular,10,4.0
1344,-3.28,0.09932573349955506,Rectangular,10,4.0
1345,-3.2749999999999995,0.09955123714749807,Rectangular,10,4.0
1346,-3.27,0.09982465854634719,Rectangular,10,4.0
1347,-3.265,0.10014729847815088,Rectangular,10,4.0
1348,-3.26,0.10052043173944303,Rectangular,10,4.0
1349,-3.255,0.1009453318423468,Rectangular,10,4.0
1350,-3.25,0.1014232346891157,Rectangular,10,4.0
1351,-3.245,0.1019553707875249,Rectangular,10,4.0
1352,-3.24,0.1025429491722231,Rectangular,10,4.0
1353,-3.2349999999999994,0.10318716507239797,Rectangular,10,4.0
1354,-3.2299999999999995,0.10388919157143098,Rectangular,10,4.0
1355,-3.225,0.10465017073307556,Rectangular,10,4.0
1356,-3.22,0.10547122857191837,Rectangular,10,4.0
1357,-3.215,0.10635346184828397,Rectangular,10,4.0
1358,-3.21,0.10729794993588247,Rectangular,10,4.0
1359,-3.205,0.10830573304187147,Rectangular,10,4.0
1360,-3.2,0.1093778413040837,Rectangular,10,4.0
1361,-3.1950000000000003,0.11051526555501004,Rectangular,10,4.0
1362,-3.1899999999999995,0.11171896417605054,Rectangular,10,4.0
1363,-3.185,0.1129898689086285,Rectangular,10,4.0
1364,-3.18,0.11432887844152978,Rectangular,10,4.0
1365,-3.175,0.11573686205704205,Rectangular,10,4.0
1366,-3.17,0.11721465415424848,Rectangular,10,4.0
1367,-3.165,0.11876304270989343,Rectangular,10,4.0
1368,-3.16,0.12038279943351479,Rectangular,10,4.0
1369,-3.155,0.12207464218400836,Rectangular,10,4.0
1370,-3.1499999999999995,0.12383927146355862,Rectangular,10,4.0
1371,-3.145,0.1256773200872566,Rectangular,10,4.0
1372,-3.14,0.1275894062050662,Rectangular,10,4.0
1373,-3.135,0.12957608932802495,Rectangular,10,4.0
1374,-3.13,0.13163790161492728,Rectangular,10,4.0
1375,-3.125,0.13377532607811002,Rectangular,10,4.0
1376,-3.12,0.13598880420751536,Rectangular,10,4.0
1377,-3.115,0.1382787291652119,Rectangular,10,4.0
1378,-3.1099999999999994,0.14064545732594985,Rectangular,10,4.0
1379,-3.1049999999999995,0.14308929517816413,Rectangular,10,4.0
1380,-3.1,0.14561049311191548,Rectangular,10,4.0
1381,-3.095,0.14820927365084466,Rectangular,10,4.0
1382,-3.09,0.15088579197516652,Rectangular,10,4.0
1383,-3.085,0.15364017385966378,Rectangular,10,4.0
1384,-3.08,0.15647248218212143,Rectangular,10,4.0
1385,-3.075,0.15938272880525464,Rectangular,10,4.0
1386,-3.0700000000000003,0.1623708868225388,Rectangular,10,4.0
1387,-3.0649999999999995,0.16543688240140472,Rectangular,10,4.0
1388,-3.06,0.16858055710487352,Rectangular,10,4.0
1389,-3.055,0.17180173671942356,Rectangular,10,4.0
1390,-3.05,0.17510017993515695,Rectangular,10,4.0
1391,-3.045,0.17847560446242244,Rectangular,10,4.0
1392,-3.04,0.1819276518225854,Rectangular,10,4.0
1393,-3.035,0.18545593191825815,Rectangular,10,4.0
1394,-3.03,0.18905998971731586,Rectangular,10,4.0
1395,-3.0249999999999995,0.19273932033767227,Rectangular,10,4.0
1396,-3.02,0.19649336387285093,Rectangular,10,4.0
1397,-3.015,0.2003215124900185,Rectangular,10,4.0
1398,-3.01,0.20422308086241442,Rectangular,10,4.0
1399,-3.005,0.2081973560836361,Rectangular,10,4.0
1400,-3.0,0.21224355652258772,Rectangular,10,4.0
1401,-2.995,0.2163608461770298,Rectangular,10,4.0
1402,-2.99,0.220548332437678,Rectangular,10,4.0
1403,-2.9849999999999994,0.22480507607137756,Rectangular,10,4.0
1404,-2.9799999999999995,0.22913009183953545,Rectangular,10,4.0
1405,-2.975,0.23352230873982813,Rectangular,10,4.0
1406,-2.97,0.23798061927179356,Rectangular,10,4.0
1407,-2.965,0.24250386534610585,Rectangular,10,4.0
1408,-2.96,0.24709084691707,Rectangular,10,4.0
1409,-2.955,0.25174026879453953,Rectangular,10,4.0
1410,-2.95,0.2564508239708966,Rectangular,10,4.0
1411,-2.9450000000000003,0.2612211318791172,Rectangular,10,4.0
1412,-2.9399999999999995,0.26604977869034613,Rectangular,10,4.0
1413,-2.935,0.2709352623394702,Rectangular,10,4.0
1414,-2.93,0.2758760697881163,Rectangular,10,4.0
1415,-2.925,0.2808706043915756,Rectangular,10,4.0
1416,-2.92,0.2859172435061214,Rectangular,10,4.0
1417,-2.915,0.29101430470779427,Rectangular,10,4.0
1418,-2.91,0.2961600465329695,Rectangular,10,4.0
1419,-2.905,0.3013526809544319,Rectangular,10,4.0
1420,-2.8999999999999995,0.3065903971733996,Rectangular,10,4.0
1421,-2.895,0.31187130066166896,Rectangular,10,4.0
1422,-2.89,0.31719349856817314,Rectangular,10,4.0
1423,-2.885,0.3225549936050231,Rectangular,10,4.0
1424,-2.88,0.32795380110629974,Rectangular,10,4.0
1425,-2.875,0.3333878568723053,Rectangular,10,4.0
1426,-2.87,0.3388550458956919,Rectangular,10,4.0
1427,-2.865,0.3443532616060528,Rectangular,10,4.0
1428,-2.8599999999999994,0.3498803052686647,Rectangular,10,4.0
1429,-2.8549999999999995,0.35543397539946886,Rectangular,10,4.0
1430,-2.85,0.36101199796677075,Rectangular,10,4.0
1431,-2.845,0.3666120988068447,Rectangular,10,4.0
1432,-2.84,0.37223192784669057,Rectangular,10,4.0
1433,-2.835,0.3778691448312113,Rectangular,10,4.0
1434,-2.83,0.38352134752411365,Rectangular,10,4.0
1435,-2.825,0.38918611302635076,Rectangular,10,4.0
1436,-2.8200000000000003,0.3948609894056652,Rectangular,10,4.0
1437,-2.8149999999999995,0.4005434868383081,Rectangular,10,4.0
1438,-2.81,0.4062310946388252,Rectangular,10,4.0
1439,-2.805,0.4119212623654687,Rectangular,10,4.0
1440,-2.8,0.41761144766165803,Rectangular,10,4.0
1441,-2.795,0.4232990780060974,Rectangular,10,4.0
1442,-2.79,0.4289815261171644,Rectangular,10,4.0
1443,-2.785,0.43465617529756745,Rectangular,10,4.0
1444,-2.78,0.44032038097246423,Rectangular,10,4.0
1445,-2.7749999999999995,0.4459714931807405,Rectangular,10,4.0
1446,-2.77,0.4516068244832999,Rectangular,10,4.0
1447,-2.765,0.4572236748175221,Rectangular,10,4.0
1448,-2.76,0.46281938526854266,Rectangular,10,4.0
1449,-2.755,0.4683912255270113,Rectangular,10,4.0
1450,-2.75,0.47393650073306987,Rectangular,10,4.0
1451,-2.745,0.4794524796670582,Rectangular,10,4.0
1452,-2.74,0.4849364530121256,Rectangular,10,4.0
1453,-2.7349999999999994,0.49038567173395703,Rectangular,10,4.0
1454,-2.7299999999999995,0.49579741986626025,Rectangular,10,4.0
1455,-2.725,0.5011689870744334,Rectangular,10,4.0
1456,-2.72,0.5064976523752707,Rectangular,10,4.0
1457,-2.715,0.5117807034373332,Rectangular,10,4.0
1458,-2.71,0.5170154186981503,Rectangular,10,4.0
1459,-2.705,0.5221991248303577,Rectangular,10,4.0
1460,-2.7,0.5273291217423237,Rectangular,10,4.0
